GENENAME,CHEMBL_ID
EB510_02855,CHEMBL4106139
EB515_02250,CHEMBL4106139
EB515_27860,CHEMBL4106139
EC1094V2_4112,CHEMBL4106139
EC3234A_108c00490,CHEMBL4106139
EC3426_00474,CHEMBL4106139
EC382_20325,CHEMBL4106139
EC95NR1_03759,CHEMBL4106139
Eco118UI_24465,CHEMBL4106139
ECONIH1_24680,CHEMBL4106139
ECs5123,CHEMBL4106139
ECTO124_04554,CHEMBL4106139
ECTO6_04344,CHEMBL4106139
ED225_08650,CHEMBL4106139
ED225_27885,CHEMBL4106139
ED600_23000,CHEMBL4106139
ED607_16095,CHEMBL4106139
ED611_08920,CHEMBL4106139
ED648_22350,CHEMBL4106139
ED903_07135,CHEMBL4106139
ED944_02250,CHEMBL4106139
ED944_28235,CHEMBL4106139
EEA45_03815,CHEMBL4106139
EEA45_28010,CHEMBL4106139
EEP23_07630,CHEMBL4106139
EF173_02245,CHEMBL4106139
EFV06_18575,CHEMBL4106139
EFV08_22895,CHEMBL4106139
EGT48_17620,CHEMBL4106139
EGY17_11620,CHEMBL4106139
EIA08_20150,CHEMBL4106139
EIA21_18800,CHEMBL4106139
EJC75_20455,CHEMBL4106139
EJH97_22055,CHEMBL4106139
EKI52_12835,CHEMBL4106139
EL75_4023,CHEMBL4106139
EL79_4201,CHEMBL4106139
EL80_4117,CHEMBL4106139
ELT33_14950,CHEMBL4106139
ELU85_14360,CHEMBL4106139
ELV00_11885,CHEMBL4106139
ELV07_19830,CHEMBL4106139
ELV11_06265,CHEMBL4106139
ELV13_23120,CHEMBL4106139
ELV26_07240,CHEMBL4106139
ELV32_12775,CHEMBL4106139
EO240_03395,CHEMBL4106139
EO241_15020,CHEMBL4106139
EPS76_03465,CHEMBL4106139
EPS91_16030,CHEMBL4106139
EPS94_17715,CHEMBL4106139
EPS97_10035,CHEMBL4106139
EPT01_10125,CHEMBL4106139
EQ820_09385,CHEMBL4106139
EQ823_13505,CHEMBL4106139
EQ825_11040,CHEMBL4106139
EQ830_14815,CHEMBL4106139
ERL57_15315,CHEMBL4106139
ERS085365_01232,CHEMBL4106139
ERS085366_02368,CHEMBL4106139
ERS085374_01720,CHEMBL4106139
ERS085379_04165,CHEMBL4106139
ERS085383_01551,CHEMBL4106139
ERS085386_01026,CHEMBL4106139
ERS085404_01347,CHEMBL4106139
ERS085406_00138,CHEMBL4106139
ERS085411_03241,CHEMBL4106139
ERS085416_03699,CHEMBL4106139
ERS139211_04025,CHEMBL4106139
ERS150873_01288,CHEMBL4106139
ERS150876_03931,CHEMBL4106139
EVY14_04865,CHEMBL4106139
EVY21_06135,CHEMBL4106139
EWK56_08840,CHEMBL4106139
EWK57_13005,CHEMBL4106139
EXM29_20520,CHEMBL4106139
ExPECSC022_04947,CHEMBL4106139
ExPECSC036_01159,CHEMBL4106139
ExPECSC038_04650,CHEMBL4106139
ExPECSC065_03192,CHEMBL4106139
EXX06_20580,CHEMBL4106139
EXX13_20065,CHEMBL4106139
EXX23_19140,CHEMBL4106139
EXX24_09470,CHEMBL4106139
EXX53_17250,CHEMBL4106139
EXX55_21115,CHEMBL4106139
EXX71_14850,CHEMBL4106139
EXX78_13725,CHEMBL4106139
EXX87_19170,CHEMBL4106139
EYD11_20735,CHEMBL4106139
EYY78_14815,CHEMBL4106139
FORC28_5529,CHEMBL4106139
FORC82_4347,CHEMBL4106139
GJ11_26025,CHEMBL4106139
groS,CHEMBL4106139
groS_2,CHEMBL4106139
HmCms184_03268,CHEMBL4106139
HmCmsJML074_01332,CHEMBL4106139
HmCmsJML079_00813,CHEMBL4106139
HmCmsJML146_00634,CHEMBL4106139
HmCmsJML204_04032,CHEMBL4106139
HMPREF3040_03031,CHEMBL4106139
HW43_02405,CHEMBL4106139
JD73_27615,CHEMBL4106139
MJ49_08270,CHEMBL4106139
mopB,CHEMBL4106139
MS6198_48620,CHEMBL4106139
MS8345_04770,CHEMBL4106139
NCTC10082_01858,CHEMBL4106139
NCTC10090_02608,CHEMBL4106139
NCTC10418_06722,CHEMBL4106139
NCTC10764_04514,CHEMBL4106139
NCTC10766_04979,CHEMBL4106139
NCTC10767_00468,CHEMBL4106139
NCTC10865_05651,CHEMBL4106139
NCTC11022_04472,CHEMBL4106139
NCTC11112_02718,CHEMBL4106139
NCTC11124_00528,CHEMBL4106139
NCTC11126_02234,CHEMBL4106139
NCTC11181_01790,CHEMBL4106139
NCTC11341_03018,CHEMBL4106139
NCTC11560_04826,CHEMBL4106139
NCTC12950_04950,CHEMBL4106139
NCTC13125_02651,CHEMBL4106139
NCTC13127_05945,CHEMBL4106139
NCTC13148_04640,CHEMBL4106139
NCTC13353_01581,CHEMBL4106139
NCTC13462_02685,CHEMBL4106139
NCTC13846_04308,CHEMBL4106139
NCTC13919_01678,CHEMBL4106139
NCTC7152_04525,CHEMBL4106139
NCTC7922_05203,CHEMBL4106139
NCTC7927_05028,CHEMBL4106139
NCTC7928_03914,CHEMBL4106139
NCTC8009_07994,CHEMBL4106139
NCTC8179_00967,CHEMBL4106139
NCTC8196_00513,CHEMBL4106139
NCTC8450_00575,CHEMBL4106139
NCTC8500_05096,CHEMBL4106139
NCTC8621_04681,CHEMBL4106139
NCTC8622_02020,CHEMBL4106139
NCTC8959_04317,CHEMBL4106139
NCTC8960_02052,CHEMBL4106139
NCTC8985_03777,CHEMBL4106139
NCTC9006_03367,CHEMBL4106139
NCTC9007_00922,CHEMBL4106139
NCTC9010_04690,CHEMBL4106139
NCTC9036_04434,CHEMBL4106139
NCTC9037_04612,CHEMBL4106139
NCTC9044_02621,CHEMBL4106139
NCTC9045_05355,CHEMBL4106139
NCTC9050_02552,CHEMBL4106139
NCTC9055_01425,CHEMBL4106139
NCTC9058_02376,CHEMBL4106139
NCTC9060_03946,CHEMBL4106139
NCTC9062_03619,CHEMBL4106139
NCTC9073_03985,CHEMBL4106139
NCTC9075_06185,CHEMBL4106139
NCTC9077_05691,CHEMBL4106139
NCTC9110_04321,CHEMBL4106139
NCTC9111_04721,CHEMBL4106139
NCTC9117_05642,CHEMBL4106139
NCTC9119_04736,CHEMBL4106139
NCTC9434_02172,CHEMBL4106139
NCTC9701_04823,CHEMBL4106139
NCTC9703_03912,CHEMBL4106139
NCTC9706_01823,CHEMBL4106139
NCTC9775_02930,CHEMBL4106139
NCTC9777_00951,CHEMBL4106139
NCTC9963_04706,CHEMBL4106139
NCTC9965_04673,CHEMBL4106139
NCTC9969_04589,CHEMBL4106139
PGD_03324,CHEMBL4106139
PU06_23695,CHEMBL4106139
RG28_06030,CHEMBL4106139
RK56_012240,CHEMBL4106139
RX35_04404,CHEMBL4106139
SAMEA3472033_01790,CHEMBL4106139
SAMEA3472043_02121,CHEMBL4106139
SAMEA3472047_01721,CHEMBL4106139
SAMEA3472055_04143,CHEMBL4106139
SAMEA3472056_01661,CHEMBL4106139
SAMEA3472067_02181,CHEMBL4106139
SAMEA3472070_02800,CHEMBL4106139
SAMEA3472080_00129,CHEMBL4106139
SAMEA3472089_02867,CHEMBL4106139
SAMEA3472090_01021,CHEMBL4106139
SAMEA3472108_01593,CHEMBL4106139
SAMEA3472110_00755,CHEMBL4106139
SAMEA3472112_01088,CHEMBL4106139
SAMEA3472114_01909,CHEMBL4106139
SAMEA3472115_00493,CHEMBL4106139
SAMEA3472121_05493,CHEMBL4106139
SAMEA3472127_01594,CHEMBL4106139
SAMEA3472147_02963,CHEMBL4106139
SAMEA3484427_02050,CHEMBL4106139
SAMEA3484429_03090,CHEMBL4106139
SAMEA3484433_02854,CHEMBL4106139
SAMEA3484434_04205,CHEMBL4106139
SAMEA3485101_04770,CHEMBL4106139
SAMEA3485103_02883,CHEMBL4106139
SAMEA3485113_03473,CHEMBL4106139
SAMEA3751239_02349,CHEMBL4106139
SAMEA3751400_04221,CHEMBL4106139
SAMEA3752372_01185,CHEMBL4106139
SAMEA3752379_00846,CHEMBL4106139
SAMEA3752553_04399,CHEMBL4106139
SAMEA3752557_01638,CHEMBL4106139
SAMEA3752559_00183,CHEMBL4106139
SAMEA3752620_03453,CHEMBL4106139
SAMEA3752743_01097,CHEMBL4106139
SAMEA3753064_01579,CHEMBL4106139
SAMEA3753070_03222,CHEMBL4106139
SAMEA3753093_02617,CHEMBL4106139
SAMEA3753106_03413,CHEMBL4106139
SAMEA3753137_03296,CHEMBL4106139
SAMEA3753164_04039,CHEMBL4106139
SAMEA3753290_02068,CHEMBL4106139
SAMEA3753300_00683,CHEMBL4106139
SAMEA3753304_04546,CHEMBL4106139
SAMEA3753391_00662,CHEMBL4106139
SAMEA3753397_02630,CHEMBL4106139
SK85_04505,CHEMBL4106139
SY51_23890,CHEMBL4106139
U14A_04541,CHEMBL4106139
UC41_03560,CHEMBL4106139
UN86_20665,CHEMBL4106139
UN91_24960,CHEMBL4106139
WM48_23015,CHEMBL4106139
WQ89_21770,CHEMBL4106139
WR15_07180,CHEMBL4106139
YDC107_2865,CHEMBL4106139
METTL3,CHEMBL4106140
MTA70,CHEMBL4106140
METTL14,CHEMBL4106140
AIE2,CHEMBL4106141
AIK3,CHEMBL4106141
AIRK3,CHEMBL4106141
ARK3,CHEMBL4106141
AURKC,CHEMBL4106141
STK13,CHEMBL4106141
INCENP,CHEMBL4106141
Pik3r1,CHEMBL4106142
Pik3cd,CHEMBL4106142
HDAC1,CHEMBL4106143
RPD3L1,CHEMBL4106143
BRD4,CHEMBL4106143
HUNK1,CHEMBL4106143
GLRA3,CHEMBL4106144
GLRB,CHEMBL4106144
ACHRA,CHEMBL4106145
CHNRA,CHEMBL4106145
CHRNA1,CHEMBL4106145
ACHRB,CHEMBL4106145
CHRNB,CHEMBL4106145
CHRNB1,CHEMBL4106145
ACHRD,CHEMBL4106145
CHRND,CHEMBL4106145
ACHRE,CHEMBL4106145
CHRNE,CHEMBL4106145
Acra3,CHEMBL4106146
Chrna3,CHEMBL4106146
Acrb4,CHEMBL4106146
Chrnb4,CHEMBL4106146
Acra5,CHEMBL4106146
Chrna5,CHEMBL4106146
Atp1a1,CHEMBL4106147
Atp1b1,CHEMBL4106147
Atp1a2,CHEMBL4106148
Atp1b1,CHEMBL4106148
Atp1a3,CHEMBL4106149
Atp1b1,CHEMBL4106149
GP3A,CHEMBL4106150
ITGB3,CHEMBL4106150
ITGAV,CHEMBL4106150
VNRA,CHEMBL4106150
ITGB5,CHEMBL4106150
GABRA1,CHEMBL4106151
GABRB3,CHEMBL4106151
CDK2,CHEMBL4106152
CDKN2,CHEMBL4106152
CCNO,CHEMBL4106152
CDK2,CHEMBL4106153
CDKN2,CHEMBL4106153
CCNA2,CHEMBL4106153
Gprc1b,CHEMBL4106154
Grm2,CHEMBL4106154
Mglur2,CHEMBL4106154
Gprc1c,CHEMBL4106154
Grm3,CHEMBL4106154
Mglur3,CHEMBL4106154
Grin1,CHEMBL4106155
Nmdar1,CHEMBL4106155
Grin2b,CHEMBL4106155
Grin1,CHEMBL4106156
Nmdar1,CHEMBL4106156
Grin2a,CHEMBL4106156
Grin2b,CHEMBL4106156
GABRB3,CHEMBL4106157
GABRA4,CHEMBL4106157
AO,CHEMBL4106157
AOX1,CHEMBL4106157
AMPK,CHEMBL4106158
AMPK2,CHEMBL4106158
PRKAA2,CHEMBL4106158
PRKAB2,CHEMBL4106158
PRKAG2,CHEMBL4106158
AMPK,CHEMBL4106159
AMPK2,CHEMBL4106159
PRKAA2,CHEMBL4106159
AMPK,CHEMBL4106159
PRKAB1,CHEMBL4106159
AMPKG3,CHEMBL4106159
PRKAG3,CHEMBL4106159
CACNA2D1,CHEMBL4106160
CACNL2A,CHEMBL4106160
CCHL2A,CHEMBL4106160
MHS3,CHEMBL4106160
CACH5,CHEMBL4106160
CACNA1B,CHEMBL4106160
CACNL1A5,CHEMBL4106160
CACNB1,CHEMBL4106160
CACNLB1,CHEMBL4106160
CDK18,CHEMBL4106161
PCTAIRE3,CHEMBL4106161
PCTK3,CHEMBL4106161
C10orf9,CHEMBL4106161
CBCP1,CHEMBL4106161
CCNY,CHEMBL4106161
CFP1,CHEMBL4106161
PRKAB2,CHEMBL4106162
AMPK1,CHEMBL4106162
PRKAA1,CHEMBL4106162
AMPKG3,CHEMBL4106162
PRKAG3,CHEMBL4106162
PRKAB2,CHEMBL4106163
PRKAG2,CHEMBL4106163
AMPK1,CHEMBL4106163
PRKAA1,CHEMBL4106163
CACNA2D1,CHEMBL4106164
CACNL2A,CHEMBL4106164
CCHL2A,CHEMBL4106164
MHS3,CHEMBL4106164
CACH2,CHEMBL4106164
CACN2,CHEMBL4106164
CACNA1C,CHEMBL4106164
CACNL1A1,CHEMBL4106164
CCHL1A1,CHEMBL4106164
CACNB2,CHEMBL4106164
CACNLB2,CHEMBL4106164
MYSB,CHEMBL4106164
Atp1a4,CHEMBL4106165
Atp1al2,CHEMBL4106165
Atp1b1,CHEMBL4106165
Atp1b3,CHEMBL4106166
Atp1a4,CHEMBL4106166
Atp1al2,CHEMBL4106166
Pik3cb,CHEMBL4106167
Pik3r2,CHEMBL4106167
Pik3r1,CHEMBL4106168
Pik3cb,CHEMBL4106168
CCNK,CHEMBL4106169
CPR4,CHEMBL4106169
CDK12,CHEMBL4106169
CRK7,CHEMBL4106169
CRKRS,CHEMBL4106169
KIAA0904,CHEMBL4106169
Neu,CHEMBL4106170
Neu1,CHEMBL4106170
Neu4,CHEMBL4106170
SOD1,CHEMBL4106171
SOD2,CHEMBL4106171
GBA,CHEMBL4106172
GC,CHEMBL4106172
GLUC,CHEMBL4106172
GBA2,CHEMBL4106172
KIAA1605 ,CHEMBL4106172
Kcna1,CHEMBL4106173
Kcna2,CHEMBL4106173
TOP1,CHEMBL4106174
TOP2,CHEMBL4106174
TOP2A,CHEMBL4106174
AKT2,CHEMBL4106175
AKT1,CHEMBL4106175
PKB,CHEMBL4106175
RAC,CHEMBL4106175
CLK4,CHEMBL4106176
CLK,CHEMBL4106176
CLK1,CHEMBL4106176
CDC42,CHEMBL4106177
RAC1,CHEMBL4106177
TC25 ,CHEMBL4106177
Npy1r,CHEMBL4106178
Npy2r,CHEMBL4106178
ISPK1,CHEMBL4106179
MAPKAPK1B,CHEMBL4106179
RPS6KA3,CHEMBL4106179
RSK2,CHEMBL4106179
MAPKAPK1A,CHEMBL4106179
RPS6KA1,CHEMBL4106179
RSK1,CHEMBL4106179
MAPK11,CHEMBL4106180
PRKM11,CHEMBL4106180
SAPK2,CHEMBL4106180
SAPK2B,CHEMBL4106180
CSBP,CHEMBL4106180
CSBP1,CHEMBL4106180
CSBP2,CHEMBL4106180
CSPB1,CHEMBL4106180
MAPK14,CHEMBL4106180
MXI2,CHEMBL4106180
SAPK2A,CHEMBL4106180
Neu3,CHEMBL4106181
Neu4,CHEMBL4106181
TLR3,CHEMBL4106182
TLR9,CHEMBL4106182
TLR8,CHEMBL4106182
GLS,CHEMBL4106183
GLS1,CHEMBL4106183
KIAA0838,CHEMBL4106183
GA,CHEMBL4106183
GLS2,CHEMBL4106183
CDK4,CHEMBL4106184
CDC2L4,CHEMBL4106184
CDK9,CHEMBL4106184
TAK,CHEMBL4106184
Cdk4,CHEMBL4106185
Crk3,CHEMBL4106185
Cdk2,CHEMBL4106185
Cdkn2,CHEMBL4106185
Cdk9,CHEMBL4106186
Cdk2,CHEMBL4106186
Cdkn2,CHEMBL4106186
HDAC1,CHEMBL4106187
RPD3L1,CHEMBL4106187
HDAC6,CHEMBL4106187
KIAA0901 ,CHEMBL4106187
ERG,CHEMBL4106188
ERG1,CHEMBL4106188
HERG,CHEMBL4106188
KCNH2,CHEMBL4106188
GPR145,CHEMBL4106188
MCHR2,CHEMBL4106188
SLT,CHEMBL4106188
RAF,CHEMBL4106189
RAF1,CHEMBL4106189
BRAF,CHEMBL4106189
BRAF1,CHEMBL4106189
RAFB1,CHEMBL4106189
DSI35_06845,CHEMBL4295521
ERS007661_01968,CHEMBL4295521
ERS007663_03155,CHEMBL4295521
ERS007670_01957,CHEMBL4295521
ERS007679_00112,CHEMBL4295521
ERS007681_02995,CHEMBL4295521
ERS007720_02283,CHEMBL4295521
ERS007722_01908,CHEMBL4295521
ERS007741_03321,CHEMBL4295521
ERS023446_01306,CHEMBL4295521
ERS024213_00756,CHEMBL4295521
ERS027644_03931,CHEMBL4295521
ERS027651_01209,CHEMBL4295521
ERS027652_01062,CHEMBL4295521
ERS027653_02901,CHEMBL4295521
ERS027654_03315,CHEMBL4295521
ERS027656_04275,CHEMBL4295521
ERS027659_00933,CHEMBL4295521
ERS027661_01932,CHEMBL4295521
ERS124361_01905,CHEMBL4295521
EU767_18535,CHEMBL4295521
EU768_18160,CHEMBL4295521
EU769_18780,CHEMBL4295521
EU770_16770,CHEMBL4295521
EU771_16740,CHEMBL4295521
EU773_11505,CHEMBL4295521
EU774_01640,CHEMBL4295521
EU775_01900,CHEMBL4295521
EU776_09835,CHEMBL4295521
EU777_08645,CHEMBL4295521
EUB02_00320,CHEMBL4295521
EUB03_01575,CHEMBL4295521
EUB06_13795,CHEMBL4295521
EUB07_01630,CHEMBL4295521
EUB08_00960,CHEMBL4295521
EUB09_02365,CHEMBL4295521
EUB10_03035,CHEMBL4295521
EUB11_02055,CHEMBL4295521
EUB12_00675,CHEMBL4295521
EUB13_02440,CHEMBL4295521
EUB14_02435,CHEMBL4295521
EUB16_02365,CHEMBL4295521
FDK60_13895,CHEMBL4295521
ptbB,CHEMBL4295521
SAMEA2682835_03045,CHEMBL4295521
SAMEA2682864_00088,CHEMBL4295521
SAMEA2683035_00303,CHEMBL4295521
ERS019367_01945,CHEMBL4295522
ERS020827_03579,CHEMBL4295522
ERS020831_00920,CHEMBL4295522
ERS020835_02022,CHEMBL4295522
ERS021057_01882,CHEMBL4295522
ERS044004_02586,CHEMBL4295522
ERS232497_01500,CHEMBL4295522
ERS232508_02024,CHEMBL4295522
nanB_1,CHEMBL4295522
nanB_2,CHEMBL4295522
nanB_3,CHEMBL4295522
nanC,CHEMBL4295522
NCTC12140_01089,CHEMBL4295522
SAMEA104035134_02026,CHEMBL4295522
SAMEA104035600_00945,CHEMBL4295522
SAMEA104035607_00843,CHEMBL4295522
SAMEA104035661_01516,CHEMBL4295522
SAMEA104035685_00392,CHEMBL4295522
SAMEA104035780_00844,CHEMBL4295522
SAMEA104035793_00570,CHEMBL4295522
SAMEA104035969_00724,CHEMBL4295522
SAMEA104038592_00808,CHEMBL4295522
SAMEA104038601_00646,CHEMBL4295522
SAMEA104154734_00994,CHEMBL4295522
SAMEA104154956_00670,CHEMBL4295522
SAMEA104155010_00837,CHEMBL4295522
SAMEA104155071_00927,CHEMBL4295522
SAMEA104155114_01026,CHEMBL4295522
SAMEA104155120_00646,CHEMBL4295522
SAMEA2203781_01468,CHEMBL4295522
SAMEA2203811_01877,CHEMBL4295522
SAMEA2203858_01191,CHEMBL4295522
SAMEA2203862_00684,CHEMBL4295522
SAMEA2203875_01711,CHEMBL4295522
SAMEA2203917_00759,CHEMBL4295522
SAMEA2204024_01263,CHEMBL4295522
SAMEA2204025_01058,CHEMBL4295522
SAMEA2298232_00545,CHEMBL4295522
SAMEA2335946_01921,CHEMBL4295522
SAMEA2335950_01342,CHEMBL4295522
SAMEA2335953_00522,CHEMBL4295522
SAMEA2335963_00913,CHEMBL4295522
SAMEA2335973_00797,CHEMBL4295522
SAMEA2335986_00516,CHEMBL4295522
SAMEA2434685_00773,CHEMBL4295522
SAMEA2467564_01024,CHEMBL4295522
SAMEA2521548_00160,CHEMBL4295522
SAMEA2521588_01906,CHEMBL4295522
SAMEA2521612_00959,CHEMBL4295522
SAMEA2521663_01097,CHEMBL4295522
SAMEA2627268_00595,CHEMBL4295522
SAMEA2696318_02138,CHEMBL4295522
SAMEA2696453_01515,CHEMBL4295522
SAMEA2796487_00122,CHEMBL4295522
SAMEA2796704_00864,CHEMBL4295522
SAMEA2796719_00497,CHEMBL4295522
SAMEA2814217_00122,CHEMBL4295522
SAMEA3175895_00461,CHEMBL4295522
SAMEA3176147_02084,CHEMBL4295522
SAMEA3207192_00062,CHEMBL4295522
SAMEA3232645_00606,CHEMBL4295522
SAMEA3309691_02132,CHEMBL4295522
SAMEA3309728_02130,CHEMBL4295522
SAMEA3309780_02133,CHEMBL4295522
SAMEA3309798_02172,CHEMBL4295522
SAMEA3309811_02081,CHEMBL4295522
SAMEA3309816_02188,CHEMBL4295522
SAMEA3353204_02017,CHEMBL4295522
SAMEA3353605_01701,CHEMBL4295522
SAMEA3354337_01473,CHEMBL4295522
SAMEA3381403_01265,CHEMBL4295522
SAMEA3381572_01956,CHEMBL4295522
SAMEA3381590_01962,CHEMBL4295522
SAMEA3381642_01980,CHEMBL4295522
SAMEA3388883_01020,CHEMBL4295522
SAMEA3389847_00274,CHEMBL4295522
SAMEA3506052_02132,CHEMBL4295522
SAMEA3714202_00387,CHEMBL4295522
SAMEA4388065_01009,CHEMBL4295522
SAMEA4388224_01628,CHEMBL4295522
SAMEA4707825_00570,CHEMBL4295522
SAMEA4707856_00778,CHEMBL4295522
SAMEA4707909_00935,CHEMBL4295522
ptbB,CHEMBL4295523
ERS852394_00763,CHEMBL4295524
yicI,CHEMBL4295524
ampC,CHEMBL4295526
OPRD1,CHEMBL4295527
BASH2_03881,CHEMBL4295528
BAZ_01970,CHEMBL4295528
BVG01_05825,CHEMBL4295528
CN272_06130,CHEMBL4295528
COL95_05895,CHEMBL4295528
pgdA_3,CHEMBL4295528
lfrA,CHEMBL4295530
MSMEI_6063,CHEMBL4295530
CYP51,CHEMBL4295531
LINJ_11_1100,CHEMBL4295531
pop,CHEMBL4295533
Pik3cg,CHEMBL4295534
Lpar5,CHEMBL4295535
POT1.5,CHEMBL4295536
TcCL_NonESM02220,CHEMBL4295536
DPP9,CHEMBL4295538
TTR,CHEMBL4295539
AZ95_0035,CHEMBL4295540
BANRA_05542,CHEMBL4295540
BET08_16280,CHEMBL4295540
blaNDM-1,CHEMBL4295540
BVL39_26630,CHEMBL4295540
C6985_28190,CHEMBL4295540
D3O91_26550,CHEMBL4295540
DWB25_28700,CHEMBL4295540
ECS01_0033,CHEMBL4295540
EJC48_01635,CHEMBL4295540
EJC75_01690,CHEMBL4295540
MS6198_A142,CHEMBL4295540
NDM1Dok01_N0175,CHEMBL4295540
pNDM102337_147,CHEMBL4295540
pNDM10505_149,CHEMBL4295540
Trpv3,CHEMBL4295541
sidA,CHEMBL4295542
CHRM1,CHEMBL4295543
OPRD1,CHEMBL4295544
GLP1R,CHEMBL4295545
B9X91_01540,CHEMBL4295546
CEJ63_06105,CHEMBL4295546
EJB02_02435,CHEMBL4295546
FE003_06205,CHEMBL4295546
mrcB,CHEMBL4295546
mrcB_2,CHEMBL4295546
SAMEA104305229_00571,CHEMBL4295546
SAMEA104305325_03053,CHEMBL4295546
SAMEA104305337_07354,CHEMBL4295546
AHCY,CHEMBL4295548
CACNA1B,CHEMBL4295549
azgA,CHEMBL4295550
OPRK1,CHEMBL4295551
CCR6,CHEMBL4295552
POL,CHEMBL4295553
GSK3A,CHEMBL4295554
DGAT2,CHEMBL4295555
rep,CHEMBL4295557
DPP,CHEMBL4295559
IV,CHEMBL4295559
mraY,CHEMBL4295560
PRC1,CHEMBL4295562
ermC,CHEMBL4295563
G,CHEMBL4295565
leuS,CHEMBL4295566
nmpB ,CHEMBL4295567
phoR,CHEMBL4295567
ermA1,CHEMBL4295568
ermA2,CHEMBL4295568
ermA3,CHEMBL4295568
ermA4,CHEMBL4295568
ermA5,CHEMBL4295568
serS,CHEMBL4295569
surA,CHEMBL4295570
malE,CHEMBL4295571
tyrS,CHEMBL4295572
P,CHEMBL4295573
aspS,CHEMBL4295574
tls,CHEMBL4295574
prfA,CHEMBL4295575
rfa-2,CHEMBL4295576
rfaC,CHEMBL4295576
waaC,CHEMBL4295576
yibC,CHEMBL4295576
PUP1,CHEMBL4295577
PRE3,CHEMBL4295578
gluP,CHEMBL4295579
yqgP ,CHEMBL4295579
ispU,CHEMBL4295580
rth,CHEMBL4295580
uppS,CHEMBL4295580
yaeS ,CHEMBL4295580
bacA,CHEMBL4295581
upk ,CHEMBL4295581
uppP,CHEMBL4295581
pgaB,CHEMBL4295582
ycdR ,CHEMBL4295582
hprT ,CHEMBL4295584
hpt,CHEMBL4295584
pknA,CHEMBL4295585
guaB,CHEMBL4295586
icl1,CHEMBL4295587
murI,CHEMBL4295588
divJ,CHEMBL4295589
uapA,CHEMBL4295591
NA,CHEMBL4295592
AOX,CHEMBL4295594
leuS,CHEMBL4295595
mepA,CHEMBL4295596
svrA ,CHEMBL4295596
saeS,CHEMBL4295597
ABAD,CHEMBL4295598
blaIMP-4,CHEMBL4295603
nanB,CHEMBL4295604
ace-1,CHEMBL4295607
GAL11,CHEMBL4295608
MED15 ,CHEMBL4295608
coaA ,CHEMBL4295609
coaW,CHEMBL4295609
MGST1L1,CHEMBL4295610
PTGES,CHEMBL4295610
NA,CHEMBL4295612
blaCMY-4,CHEMBL4295613
coaX,CHEMBL4295616
pgdA,CHEMBL4295617
fabK,CHEMBL4295618
DXR,CHEMBL4295619
exoS,CHEMBL4295623
rep,CHEMBL4295624
coaA ,CHEMBL4295625
coaX,CHEMBL4295625
pqsA,CHEMBL4295626
cckA,CHEMBL4295627
MACROD2,CHEMBL4295630
thiT,CHEMBL4295631
ANX2L2,CHEMBL4295633
ANX2P2,CHEMBL4295633
ANXA2P2,CHEMBL4295633
LPC2B,CHEMBL4295633
blaAIM-1,CHEMBL4295635
lacA,CHEMBL4295636
Map3k5,CHEMBL4295637
Trpm2,CHEMBL4295638
cgd5_820,CHEMBL4295639
Kif11,CHEMBL4295640
Ret,CHEMBL4295641
bla(NDM-4),CHEMBL4295642
NDM-4,CHEMBL4295642
AGPS,CHEMBL4295643
HAX1,CHEMBL4295644
HS1BP1,CHEMBL4295644
AIP,CHEMBL4295645
XAP2,CHEMBL4295645
MASP2,CHEMBL4295646
IPO5,CHEMBL4295647
KPNB3,CHEMBL4295647
RANBP5,CHEMBL4295647
AGRIN,CHEMBL4295648
AGRN,CHEMBL4295648
CCL22,CHEMBL4295649
MDC,CHEMBL4295649
SCYA22 ,CHEMBL4295649
Erab,CHEMBL4295650
Hadh2,CHEMBL4295650
Hsd17b10,CHEMBL4295650
BACH1,CHEMBL4295651
MRLC2,CHEMBL4295652
MYL12B,CHEMBL4295652
MYLC2B,CHEMBL4295652
CLGN,CHEMBL4295653
KIAA0310,CHEMBL4295654
SEC16,CHEMBL4295654
SEC16A,CHEMBL4295654
SEC16L,CHEMBL4295654
KIAA0361,CHEMBL4295655
PFAS,CHEMBL4295655
ARC41,CHEMBL4295656
ARPC1B,CHEMBL4295656
ARC34 ,CHEMBL4295657
ARPC2,CHEMBL4295657
ARC16,CHEMBL4295658
ARPC5,CHEMBL4295658
Bcap37,CHEMBL4295659
Phb2,CHEMBL4295659
Rea,CHEMBL4295659
Gpr105,CHEMBL4295660
P2ry14,CHEMBL4295660
DBP1,CHEMBL4295661
DDX15,CHEMBL4295661
DHX15,CHEMBL4295661
KIAA0398,CHEMBL4295662
RNMT,CHEMBL4295662
TRP32,CHEMBL4295663
TXL,CHEMBL4295663
TXNL,CHEMBL4295663
TXNL1,CHEMBL4295663
TLL,CHEMBL4295664
TLL1,CHEMBL4295664
fadD32,CHEMBL4295665
Nnmt,CHEMBL4295666
NRP2,CHEMBL4295667
VEGF165R2,CHEMBL4295667
DIAP1,CHEMBL4295668
DIAPH1,CHEMBL4295668
USO1,CHEMBL4295669
VDP,CHEMBL4295669
EDF1,CHEMBL4295670
CPR3,CHEMBL4295671
DNAJA2,CHEMBL4295671
HIRIP4,CHEMBL4295671
KIAA0662,CHEMBL4295672
PHF2,CHEMBL4295672
CLUH,CHEMBL4295673
KIAA0664,CHEMBL4295673
DNAJB6,CHEMBL4295674
